Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18
0.45545626,0.658307436,0.697242617,0.089391091,0.408611701,0.027526431,0.317404079,0.367728473,0.270558812,0.801744096,0.241332505,0.821779899,0.623512494,0.858145919,0.10307469,0.475224659,0.545549397,0.264941149
0.288133452,0.218559066,0.957507958,0.777752671,0.231162909,0.357499299,0.518235287,0.96852458,0.26433958,0.851046435,0.682599928,0.436712908,0.258764024,0.750957186,0.880050044,0.535524326,0.421749792,0.898405614
0.699202161,0.887302972,0.439788334,0.417812656,0.091797084,0.343447922,0.586262826,0.509989943,0.702824048,0.414727463,0.211229677,0.594808317,0.253543171,0.969438993,0.516819076,0.15002505,0.751512054,0.907924769
0.665179151,0.833855053,0.241338795,0.898444196,0.360894158,0.211931348,0.099221279,0.844223428,0.079015974,0.457207682,0.323829552,0.932056774,0.567219882,0.912260381,0.915928644,0.6240225,0.083603246,0.758914609
0.120101859,0.319521566,0.540095322,0.699015039,0.828557921,0.230303555,0.107371303,0.240494845,0.004085305,0.780510312,0.022991094,0.293595639,0.873265703,0.831491114,0.542669338,0.248057801,0.440766186,0.107085895
0.852430553,0.695826661,0.081562599,0.747096364,0.699002053,0.444468455,0.953100528,0.863187712,0.493517816,0.85247949,0.534438677,0.975119619,0.111287874,0.213347781,0.202264638,0.339851116,0.891675226,0.536002703
0.319412891,0.488129731,0.93307758,0.750489424,0.387120502,0.61584698,0.513556604,0.912422692,0.412420109,0.482062305,0.808574859,0.926136168,0.273150603,0.10413723,0.474092682,0.312309561,0.254057632,0.981670688
0.723973877,0.611448083,0.872033378,0.027244837,0.579698405,0.218976616,0.362954389,0.665224597,0.39079635,0.696492469,0.322870679,0.066426712,0.30186199,0.121990755,0.11710531,0.936076262,0.461101629,0.826185928
0.396123746,0.44333341,0.483397529,0.520964857,0.736570035,0.986058828,0.072064185,0.446738278,0.345868717,0.810813354,0.986256276,0.293506354,0.994247041,0.493684913,0.060669433,0.955661532,0.126209823,0.331515733
0.193500916,0.923991676,0.736204503,0.602648152,0.116326592,0.393249168,0.29103863,0.901294289,0.832694773,0.864899839,0.329086535,0.963150078,0.28708944,0.849803899,0.666911018,0.855758999,0.489032048,0.96995701
0.185106562,0.404723267,0.721361976,0.903530269,0.877921802,0.606639434,0.897450888,0.863069965,0.674829091,0.106312675,0.11897037,0.053756104,0.326980198,0.128306674,0.621932525,0.184128241,0.825840672,0.338493227
0.878914551,0.028016209,0.344932854,0.259883403,0.726244765,0.19217457,0.769642517,0.913050183,0.159619797,0.396761561,0.581980968,0.897142538,0.322906951,0.403377153,0.207717346,0.892445049,0.957495395,0.898657242
0.683638012,0.358150758,0.250408212,0.382216257,0.882618157,0.577596133,0.425226875,0.786176632,0.814190797,0.202296017,0.434051784,0.252005725,0.797660099,0.993606701,0.429685123,0.093497046,0.9423497,0.135943109
0.512637309,0.80010346,0.185348372,0.846154449,0.274768911,0.7304533,0.763697785,0.152290767,0.036023778,0.787693281,0.75547641,0.53711378,0.146961112,0.002054823,0.829984249,0.846391383,0.893360235,0.18793909
0.915919016,0.242165147,0.33318853,0.96078886,0.328622615,0.153332956,0.790523263,0.758912291,0.426355068,0.335556781,0.604462197,0.421160157,0.420284422,0.913376054,0.661466173,0.483057932,0.011904916,0.101802743
0.556341641,0.248247664,0.478396498,0.144490548,0.228164544,0.675870968,0.602871799,0.364212839,0.142220213,0.953768328,0.739405131,0.957719776,0.543408797,0.366172612,0.130509243,0.131276079,0.854263654,0.427631481
0.311030826,0.564961604,0.193296381,0.824816344,0.293057709,0.975749218,0.143954584,0.959810059,0.029627359,0.763159016,0.393297732,0.602946589,0.881723256,0.452907806,0.085406192,0.027656554,0.099045226,0.318232617
0.444702936,0.420178182,0.157249122,0.70635785,0.389860045,0.628190859,0.835954379,0.277631823,0.268622749,0.622523448,0.238121103,0.957350043,0.700616077,0.533531894,0.549726127,0.55708144,0.370605411,0.604399926
0.023078783,0.234817986,0.740632817,0.989321713,0.509197074,0.774736049,0.634822098,0.665975514,0.757256906,0.283198298,0.417609246,0.131073528,0.058273987,0.150724878,0.666746247,0.344380861,0.224361958,0.820048153
0.316530127,0.518244292,0.952548612,0.628194319,0.792728254,0.815801143,0.448810949,0.706255944,0.751899718,0.889000136,0.522389291,0.776988644,0.292181198,0.778354402,0.639177519,0.199610779,0.444323868,0.907742477
0.819333198,0.782023358,0.63842889,0.969944176,0.204988392,0.656304916,0.084430091,0.329094719,0.690332686,0.827393827,0.024699881,0.989180596,0.298870296,0.019027628,0.678532683,0.150381671,0.683408426,0.172948571
0.530154016,0.490470905,0.367202862,0.244120495,0.492238012,0.050149155,0.096913239,0.243788176,0.020592194,0.808366276,0.896898311,0.087846467,0.600463609,0.141988334,0.891618422,0.117321967,0.575824261,0.592794201
0.99079345,0.45048395,0.544262624,0.141271591,0.140741493,0.282322843,0.912898931,0.298510023,0.925407074,0.87420904,0.894332548,0.25921579,0.942895438,0.919090511,0.925539426,0.812396606,0.465070745,0.473326416
0.512828568,0.32142816,0.838952748,0.526088386,0.238366842,0.353231559,0.001394638,0.547867022,0.775514826,0.964786941,0.026254773,0.747055991,0.415570123,0.842753022,0.73002545,0.649149987,0.13364341,0.808871668
0.093543286,0.622032445,0.271394787,0.660619,0.917990659,0.580494137,0.168799226,0.727345992,0.300578198,0.569794606,0.565719952,0.596141247,0.53161152,0.679856428,0.799915687,0.594898626,0.399594611,0.83233383
0.556760657,0.498022288,0.669145248,0.15430386,0.813890182,0.117292982,0.829330727,0.319572631,0.074402157,0.005991428,0.806261767,0.095886183,0.853412897,0.419120342,0.917219568,0.325164649,0.100884794,0.327860074
0.968488826,0.097123894,0.596638047,0.498831846,0.170696164,0.826968055,0.01424137,0.059033328,0.238626769,0.677827137,0.818145893,0.733270927,0.419600314,0.784662912,0.598572665,0.876354992,0.856882385,0.885741386
0.718583664,0.71817432,0.857709763,0.259759515,0.8716212,0.277717589,0.895010383,0.873900966,0.578892882,0.227263723,0.921561827,0.427694477,0.871183523,0.072677064,0.707906613,0.765962932,0.424693246,0.905544677
0.260340314,0.225205231,0.487590069,0.986082343,0.471858914,0.239221563,0.327075799,0.555062445,0.90640013,0.945853677,0.180640964,0.812132784,0.735060848,0.76118757,0.144199507,0.189349077,0.764018594,0.951927737
0.472977092,0.539026012,0.345793301,0.56619104,0.637930557,0.753044016,0.228808819,0.726788024,0.598761452,0.980228657,0.408629668,0.050856355,0.904129783,0.604863924,0.567543146,0.438269007,0.4213731,0.928777116
0.505667782,0.056228385,0.881080772,0.987040841,0.893390495,0.40711951,0.301637634,0.81473685,0.074870972,0.093646746,0.595606132,0.156449853,0.822354282,0.286086165,0.010840108,0.224703464,0.086026996,0.975495887
0.400893718,0.442003069,0.814376711,0.438059009,0.319583062,0.959546174,0.220609499,0.391271735,0.279700758,0.276852759,0.415478539,0.738097533,0.505315729,0.216389275,0.403308308,0.955593467,0.577012449,0.060600191
0.862763995,0.670902216,0.202776532,0.193213844,0.607931676,0.979473286,0.835065727,0.782955922,0.74947204,0.649917407,0.416330966,0.33000931,0.3286915,0.068006108,0.33859291,0.746888613,0.882301137,0.775483235
0.64990207,0.123911551,0.587711262,0.710466226,0.358867019,0.344400542,0.179126534,0.452558394,0.909946752,0.507057124,0.00859401,0.026300434,0.28097557,0.951034633,0.672018756,0.76476599,0.719531029,0.232858315
0.686112562,0.378367656,0.4380627,0.945917858,0.769342458,0.539570727,0.746273224,0.622051829,0.060044636,0.828769271,0.331329355,0.622669627,0.616643539,0.833793651,0.917171374,0.341895457,0.052368156,0.327879422
0.085451342,0.532213607,0.986127803,0.914892783,0.403819445,0.086638222,0.511921388,0.800636398,0.843715545,0.648901222,0.934080568,0.358899956,0.995613416,0.716587159,0.911518168,0.008381419,0.054341509,0.553002352
0.347901358,0.232394905,0.327043747,0.620253792,0.664894098,0.299121158,0.446232231,0.572184121,0.12189119,0.805068159,0.309566025,0.520762921,0.446901401,0.925536732,0.928294835,0.694482201,0.587937707,0.940874409
0.011602898,0.283537671,0.042709553,0.59575692,0.618152752,0.355937264,0.685304375,0.189640382,0.233081651,0.394930373,0.677807505,0.099433941,0.980251377,0.670613914,0.834134856,0.076542151,0.936235685,0.16599205
0.8576784,0.617047437,0.855355901,0.638849167,0.731914169,0.721514073,0.286025734,0.682850596,0.79643685,0.977415733,0.05919349,0.076398389,0.035255649,0.806766986,0.444389723,0.656152117,0.892247087,0.757379375
0.846913216,0.594212384,0.042125327,0.947676905,0.070146319,0.75914859,0.200369811,0.609061875,0.269266682,0.314161099,0.325950409,0.3088049,0.849111539,0.607257999,0.954070759,0.460836023,0.474283923,0.983028077
0.577122665,0.803147328,0.669079147,0.51066013,0.846693562,0.777745969,0.279839919,0.539565496,0.701082277,0.862438356,0.20294789,0.565331457,0.57737268,0.869918072,0.257884369,0.505909245,0.80047191,0.742644301
0.97489657,0.448066354,0.616115937,0.465993199,0.500545616,0.047734532,0.235943032,0.536434109,0.63559751,0.033261294,0.899458727,0.933135117,0.350794458,0.572937308,0.223130368,0.200863111,0.706229354,0.110514648
0.061270532,0.201768574,0.958834524,0.438110888,0.785081005,0.674352744,0.199613716,0.356271282,0.135293941,0.267794072,0.780830518,0.881784332,0.538745938,0.961694227,0.863209753,0.005826372,0.014498,0.748471737
0.001117856,0.841270749,0.664636301,0.209013602,0.51979565,0.726601644,0.764538557,0.852138029,0.487490413,0.631570141,0.094883651,0.834809964,0.384086547,0.426627666,0.39773269,0.003361886,0.660164054,0.224241697
0.50318379,0.981330474,0.912396869,0.942146142,0.193301281,0.938633334,0.458960356,0.851721071,0.339437622,0.289295969,0.863592977,0.54297614,0.714500674,0.18732329,0.652555792,0.660127232,0.369515552,0.415095664
0.466146131,0.418309493,0.502523288,0.75198063,0.477035789,0.622354171,0.190002452,0.542219882,0.541605523,0.847798916,0.367374646,0.901258121,0.964537084,0.542714882,0.404711596,0.117706989,0.400974273,0.126247059
0.885554532,0.043933024,0.811477944,0.050222153,0.663804313,0.134960072,0.843306617,0.209317385,0.55729028,0.973045806,0.623296958,0.222920876,0.743431734,0.941234269,0.074023486,0.680892353,0.960704156,0.877707747
0.720538569,0.189630577,0.434714536,0.713042027,0.186637151,0.341316925,0.809765229,0.338085862,0.158524972,0.197334202,0.566952602,0.142889974,0.71700641,0.983609114,0.546424638,0.470581821,0.992442739,0.564853253
0.650515,0.989357797,0.532021797,0.119382225,0.673342772,0.115296286,0.137248556,0.91229531,0.601025572,0.478967341,0.432755608,0.629672483,0.29628181,0.292517807,0.947391196,0.273949155,0.521473992,0.809892615
0.650591973,0.99087959,0.142037665,0.68330968,0.835020033,0.423981937,0.7837487,0.52280782,0.781623894,0.334572655,0.343296147,0.16735407,0.286709939,0.607284972,0.835383915,0.773234751,0.318010401,0.511134928
0.141514296,0.944928479,0.780416217,0.550303676,0.377768385,0.85311744,0.39067112,0.656217528,0.809935766,0.308577874,0.036798552,0.769245564,0.708771164,0.068310294,0.353144129,0.192947232,0.90927528,0.197626902
0.059737933,0.986777728,0.057897584,0.566474494,0.18230689,0.22023437,0.13583926,0.063589977,0.714032079,0.65525334,0.687704473,0.071312122,0.858061989,0.913438793,0.692630063,0.430912307,0.815888415,0.827689877
0.786937361,0.555041798,0.381065457,0.992429577,0.985823056,0.579219628,0.05710583,0.135826104,0.448372118,0.254910434,0.203303211,0.534101936,0.617195413,0.717624068,0.882700156,0.41688678,0.697683569,0.243335377
0.222471593,0.160863381,0.809450012,0.421801838,0.739319225,0.313048544,0.598884377,0.574908975,0.147282919,0.954574602,0.96403618,0.197339619,0.346446372,0.07107821,0.624913868,0.999367898,0.203324957,0.746400074
0.619283306,0.072111129,0.291544333,0.89815583,0.522868917,0.668258371,0.934633133,0.842402279,0.974282256,0.449927583,0.580018452,0.820770506,0.684168691,0.022793008,0.535864923,0.425032688,0.775260258,0.641966912
0.998274922,0.794255055,0.06838109,0.107412437,0.030332475,0.140794495,0.497004493,0.538373293,0.612811595,0.518350266,0.970098823,0.159169547,0.377116238,0.417659672,0.327700862,0.16045745,0.059173813,0.368912568
0.265283401,0.153631122,0.621010789,0.704318528,0.160805844,0.091669922,0.059429725,0.554091625,0.730076033,0.469601355,0.539158982,0.203737226,0.75806646,0.421252875,0.879832526,0.658616847,0.650068268,0.377876369
0.255961917,0.321008208,0.667988546,0.772193299,0.176704062,0.820253384,0.0685597,0.252783794,0.401713481,0.44527941,0.337425463,0.224535185,0.921079179,0.558561321,0.800523246,0.202561748,0.486834679,0.571551342
0.958054056,0.034899446,0.446896198,0.124842647,0.707761487,0.78445382,0.110620387,0.194653581,0.124946915,0.917759963,0.129235194,0.947051297,0.472447594,0.841441846,0.128302449,0.896442805,0.078160533,0.905818357
0.529559543,0.410940417,0.976106965,0.026003567,0.131507951,0.683776948,0.017660778,0.069715759,0.410456699,0.752555419,0.071776127,0.336435592,0.28325477,0.232616067,0.920393514,0.142153927,0.999388283,0.028543883
0.003346098,0.532060584,0.868336332,0.292898931,0.715260536,0.285334881,0.188199392,0.61295499,0.103448828,0.477552265,0.113861701,0.128560486,0.789073846,0.999223266,0.944747751,0.524074445,0.399063391,0.341581297
0.219911699,0.255555737,0.785088944,0.425048912,0.345738617,0.896580081,0.765262617,0.173150542,0.255579095,0.536394158,0.179047134,0.46837026,0.553827462,0.898505831,0.261521437,0.764099113,0.086659269,0.358535349
0.925369125,0.995909275,0.53080802,0.012415323,0.79753551,0.787870671,0.639483503,0.481072027,0.981136176,0.771522484,0.211221585,0.961856881,0.256554887,0.108423735,0.65874425,0.614741303,0.099939259,0.028666277
0.124813158,0.340018944,0.897037146,0.222778323,0.991031083,0.610075131,0.589632897,0.670184955,0.0412591,0.511437017,0.935304552,0.196691731,0.179633581,0.804905648,0.947790797,0.677521757,0.706616429,0.312261582
0.679474785,0.420733784,0.072957393,0.916882736,0.758663741,0.640953941,0.902702825,0.775737585,0.146700035,0.376030928,0.347998452,0.415443149,0.209391477,0.32494528,0.047090114,0.358207185,0.77288283,0.689363386
0.039656204,0.901747017,0.246980488,0.092494018,0.106284305,0.985386596,0.95701867,0.975455151,0.796111716,0.718531179,0.294987771,0.751283818,0.586162166,0.688316895,0.602073349,0.51361332,0.962634844,0.321155566
0.927235801,0.967330481,0.762245006,0.696388086,0.533591252,0.76144373,0.543692467,0.760978521,0.049537947,0.821172499,0.268669903,0.633498965,0.463807176,0.337325359,0.988751994,0.668304718,0.928498836,0.742483072
0.598694732,0.326231443,0.442912677,0.758854945,0.668868389,0.394282976,0.588172896,0.115779174,0.79572912,0.313381052,0.545944015,0.603304152,0.706518297,0.659353531,0.235396966,0.87305833,0.897098153,0.991461084
0.823937168,0.994970082,0.611155512,0.843576771,0.919500354,0.369943648,0.300576044,0.186232245,0.248706424,0.186110718,0.556982925,0.802261585,0.543074637,0.586739622,0.749386856,0.754484396,0.183252556,0.815733888
0.462142669,0.843702467,0.293866699,0.14399964,0.436521511,0.98230542,0.359071553,0.92662086,0.600311702,0.665903901,0.892839464,0.950513306,0.542740504,0.883077799,0.700707629,0.734508962,0.458730688,0.671322174
0.288127165,0.165283014,0.986221454,0.16150771,0.21278933,0.460892929,0.552272931,0.363767068,0.54445026,0.790496551,0.333436972,0.27169708,0.52225055,0.479330149,0.143691082,0.212203993,0.136351294,0.691171907
0.474602893,0.680203789,0.584719863,0.345861756,0.802789584,0.795116666,0.996866939,0.240083531,0.977417126,0.189379808,0.141384177,0.164139748,0.330794999,0.758734922,0.802389862,0.980799744,0.432476294,0.79680181
0.116360437,0.346360527,0.272532646,0.392206076,0.242671123,0.590659128,0.55243512,0.764615991,0.488418483,0.148809516,0.913602073,0.718596514,0.972855131,0.127768803,0.237746832,0.34594653,0.343284535,0.122765129
0.2693521,0.609587428,0.025932693,0.883384782,0.572141438,0.542798986,0.615489865,0.559070512,0.016525063,0.015320873,0.039287417,0.040972909,0.243172483,0.434375888,0.529728665,0.55277709,0.370395143,0.844346408
0.270975446,0.04856376,0.711268346,0.052925842,0.764186102,0.012181859,0.270439604,0.389733964,0.913157918,0.923038726,0.321864969,0.325733104,0.417859754,0.402652024,0.94703155,0.291178516,0.341513717,0.136089161
0.294203323,0.733471532,0.012677938,0.74512895,0.357498286,0.076091361,0.316965828,0.984516627,0.426447299,0.961335406,0.344821183,0.05208165,0.101288809,0.501721706,0.988688463,0.997606103,0.597952818,0.90009181
0.946267855,0.522019464,0.981060412,0.632091491,0.031801036,0.784614997,0.428506474,0.280210113,0.499445806,0.171412886,0.783658333,0.970442391,0.899593754,0.75129099,0.12731475,0.337643019,0.90120884,0.639195999
0.143682359,0.969837939,0.608850227,0.192830917,0.251097662,0.898312822,0.846048652,0.461746535,0.142111119,0.406178038,0.755600645,0.660851248,0.453414884,0.505251823,0.937605104,0.552972508,0.002762307,0.083883745
0.18203683,0.766758566,0.028957222,0.932332909,0.083090278,0.045708493,0.88806845,0.855698245,0.742499014,0.930544669,0.918818468,0.465967921,0.667234749,0.36455185,0.167109596,0.600743998,0.147298979,0.938277874
0.656369585,0.285578215,0.065771175,0.585149563,0.998336571,0.98083126,0.345490856,0.74368402,0.576861409,0.196302256,0.911264412,0.906494262,0.899527679,0.965369626,0.82939383,0.986439744,0.710553248,0.923125415
0.131455059,0.136545426,0.533559805,0.102386134,0.469840595,0.658210001,0.131350174,0.943711384,0.873709555,0.554524533,0.510249661,0.785241921,0.583224691,0.925290743,0.090809281,0.628658565,0.598716082,0.245339906
0.720627234,0.95284275,0.050313485,0.015995342,0.883898051,0.594707638,0.556044053,0.366446371,0.453244701,0.474056034,0.940641602,0.825554777,0.267877222,0.057977979,0.401773085,0.99035409,0.291301922,0.377884153
0.502458698,0.777259595,0.545887294,0.864120049,0.510311278,0.313572619,0.687754011,0.559096811,0.508102852,0.420158762,0.946918785,0.264928968,0.77863513,0.362552667,0.021459218,0.890118034,0.288167524,0.771098145
0.243969065,0.640244148,0.077293086,0.535637065,0.068239782,0.011484071,0.281304885,0.621480908,0.649168812,0.727773566,0.544811934,0.04846961,0.230406282,0.206751368,0.891075837,0.045769875,0.143419263,0.470634682
0.01745901,0.404880815,0.676100273,0.026991322,0.733329856,0.861017857,0.477266268,0.730864588,0.729147904,0.188276109,0.353758419,0.768530206,0.02136305,0.208395921,0.782871222,0.136885294,0.671571765,0.376167816
0.120930933,0.257602759,0.634130819,0.951097852,0.448405485,0.791084623,0.347977923,0.353717051,0.169606872,0.857719464,0.694177762,0.428144313,0.571588562,0.23933584,0.520341804,0.160833935,0.736417753,0.577719988
0.52001525,0.039071813,0.201887655,0.525734551,0.397886923,0.31442108,0.081794436,0.936006568,0.520820987,0.960162447,0.465765594,0.299969607,0.148713134,0.284522219,0.355652155,0.384708963,0.502515083,0.504118877
0.73873561,0.288807319,0.804212487,0.86126008,0.093585949,0.077437716,0.783946465,0.197971933,0.766297855,0.929492092,0.772518752,0.463705647,0.857230664,0.221738473,0.635918994,0.8347531,0.912249181,0.132369338
0.246554317,0.581349914,0.771454669,0.62570985,0.224246059,0.953279696,0.922924628,0.143353008,0.521036687,0.418726912,0.128001668,0.853115949,0.501468217,0.73865506,0.279025643,0.758911905,0.830769867,0.222712361
0.587267083,0.75912277,0.237158325,0.47546089,0.099171034,0.864226689,0.615897344,0.974948096,0.547063919,0.56233995,0.66780546,0.855057321,0.461111239,0.647515331,0.848503504,0.130273051,0.566299983,0.304188362
0.559689304,0.747984261,0.836337597,0.373504849,0.73577617,0.952812668,0.907082572,0.861054753,0.935843376,0.388460511,0.202020881,0.037796595,0.698738478,0.855697625,0.987554167,0.986360632,0.639781919,0.507664716
0.637973621,0.573896126,0.349123096,0.832931211,0.837212051,0.184534425,0.727226401,0.092632018,0.403700873,0.737322009,0.401698058,0.543088469,0.299460519,0.501063791,0.839514609,0.986542636,0.539416826,0.585503172
0.538864324,0.734255256,0.241638752,0.218929754,0.67496439,0.986180489,0.898821983,0.543993639,0.493611133,0.826893221,0.544204757,0.68934887,0.60568666,0.49466485,0.75584109,0.3809785,0.66093015,0.221784359
0.103108054,0.799652696,0.936564434,0.53018117,0.226063198,0.261955451,0.147530873,0.452032436,0.703094405,0.655315008,0.281393383,0.186926848,0.888749007,0.20580069,0.565026816,0.784930331,0.160343948,0.594764734
0.348974756,0.782092593,0.844866739,0.496044918,0.303574664,0.3457341,0.338537584,0.867524725,0.749083439,0.035511704,0.405346957,0.851262355,0.635091223,0.857830421,0.667118911,0.379312573,0.461668059,0.556978846
0.850317494,0.790708728,0.494296742,0.9123,0.005119399,0.293276483,0.254180423,0.030505273,0.766272193,0.512620688,0.338444041,0.568705586,0.439506143,0.178621973,0.215543197,0.443167791,0.022961422,0.819130737
0.099672374,0.173369161,0.552241585,0.824185667,0.564031315,0.510171583,0.836668787,0.060433071,0.218783951,0.441056771,0.381973119,0.459682278,0.070281899,0.581888527,0.378304824,0.043925364,0.748955045,0.987911372
0.781777746,0.775430449,0.234035677,0.747218484,0.195572374,0.479527659,0.567681571,0.44840549,0.976917006,0.269256291,0.117348052,0.212280535,0.158777019,0.110903022,0.588865326,0.411732919,0.038803348,0.245153576
0.705805496,0.045643848,0.867795586,0.099524604,0.637653568,0.50504663,0.59079508,0.354415438,0.050708203,0.548440092,0.071034466,0.845894626,0.42490892,0.937576745,0.853740669,0.943605138,0.9865346,0.79685422
0.571015869,0.897304615,0.031720836,0.52244442,0.827337857,0.887294895,0.040089561,0.033125334,0.772742009,0.116800822,0.772819206,0.736743606,0.722159033,0.930110583,0.39293917,0.798201471,0.682862395,0.781580181
0.253283833,0.691627878,0.430738828,0.642923343,0.188782843,0.027834428,0.237643253,0.646506144,0.421352487,0.480336634,0.768355192,0.000153381,0.977209184,0.364290004,0.877942794,0.107169529,0.299450279,0.378246761
0.930291372,0.696252467,0.699090585,0.444466587,0.60617405,0.451719729,0.72420952,0.361071264,0.912829276,0.785979393,0.356557303,0.357513197,0.666508891,0.225295081,0.315981186,0.383639477,0.429303812,0.53937622
0.607648432,0.604963471,0.570220211,0.869078444,0.951216468,0.260392068,0.703876366,0.307551914,0.965160228,0.947629401,0.110597099,0.634513464,0.510082866,0.734789913,0.450342855,0.877771057,0.555253216,0.256259956
0.176485966,0.747183924,0.60094229,0.357151148,0.943837543,0.337920755,0.415829719,0.71930849,0.817710383,0.180076397,0.540758376,0.760100794,0.170559369,0.579820845,0.866190409,0.314058597,0.918082881,0.28734863
0.115159593,0.871517533,0.948763259,0.10965196,0.64208393,0.993523998,0.530975132,0.459048069,0.39888319,0.946558352,0.285534466,0.551244419,0.201343053,0.358569336,0.975341022,0.636882945,0.462245374,0.60704678
0.046838405,0.316144646,0.44430698,0.959969188,0.791222868,0.704073659,0.495916439,0.78769442,0.131710152,0.727243469,0.800392054,0.206577919,0.266731678,0.308726982,0.71129321,0.72493571,0.511863918,0.873537191
0.785650965,0.082220338,0.815418591,0.187525637,0.577960263,0.49133117,0.716432187,0.090454171,0.240762939,0.633075098,0.074013903,0.290827944,0.285438574,0.677241356,0.515367878,0.172179262,0.212396028,0.033553603
0.075523349,0.680393621,0.229746563,0.359714701,0.507319156,0.977658567,0.282842258,0.501526896,0.003022543,0.766908163,0.208817977,0.054709666,0.18319313,0.180470529,0.402721325,0.241064249,0.858578835,0.190537336
0.9597909,0.087238844,0.25036446,0.757724133,0.941385953,0.277506951,0.691841439,0.621240494,0.677869525,0.518572834,0.422414018,0.126463254,0.42011826,0.926007149,0.869780738,0.723616276,0.086160217,0.793996583
0.592373833,0.592181569,0.127635287,0.736653151,0.926162978,0.106462144,0.553236848,0.261151155,0.944247165,0.782151663,0.774607539,0.675533533,0.743052581,0.983680511,0.98632371,0.470712378,0.908077738,0.876619339
0.137825587,0.56768593,0.545976648,0.872409151,0.373263138,0.971478171,0.532478065,0.810511305,0.242069306,0.140861302,0.670252213,0.1343891,0.946237734,0.41091852,0.859158546,0.99318597,0.433589104,0.919340418
0.871074822,0.389119496,0.241478281,0.024275422,0.20153147,0.284798993,0.128696044,0.380670546,0.017397561,0.182431662,0.311563148,0.571635334,0.49430997,0.665632679,0.18993788,0.724724528,0.567394163,0.061825236
0.925041593,0.874817623,0.845722981,0.496756373,0.488067834,0.821180298,0.15288902,0.896009231,0.899604816,0.635789665,0.152874058,0.053774466,0.316513838,0.624680381,0.906615338,0.937861347,0.792734735,0.583154229
0.994292915,0.024178755,0.104795588,0.541249863,0.789966823,0.454637674,0.674021711,0.022596282,0.78231567,0.141426109,0.625472961,0.428354039,0.595698528,0.298114582,0.537303598,0.355533246,0.039142734,0.587598616
0.235841349,0.055442856,0.814544074,0.520662016,0.617739759,0.258246323,0.594095301,0.507325613,0.748629543,0.67427972,0.401973549,0.874641105,0.787174152,0.802774881,0.606553812,0.257697983,0.779453239,0.375360302
0.964017043,0.01693784,0.294984973,0.608665973,0.199637167,0.126212444,0.854464782,0.680984678,0.29262374,0.745042138,0.437595476,0.803243679,0.099596512,0.893011806,0.100715208,0.104454714,0.996609487,0.575328666
0.850948477,0.045377698,0.60481368,0.557977957,0.614999292,0.309815671,0.229122084,0.135533072,0.830616025,0.641532861,0.038194014,0.277459543,0.420836066,0.026707678,0.968061131,0.022485155,0.836226445,0.759498628
0.232714244,0.045299137,0.84685318,0.857846939,0.732249136,0.159212966,0.161768841,0.573846782,0.731171055,0.573503362,0.679003243,0.322201678,0.049083869,0.888333565,0.530195193,0.896682037,0.27974305,0.504625973
0.938670495,0.107875287,0.521387163,0.450031957,0.622827317,0.586691568,0.122712586,0.713412743,0.372287775,0.977365335,0.676667472,0.800432691,0.882793156,0.098984281,0.487484808,0.440024323,0.694160411,0.703286138
0.374139367,0.708732903,0.913170111,0.431741341,0.77797035,0.660169016,0.798280154,0.179481342,0.305212035,0.591999841,0.64327647,0.367378601,0.534925413,0.228472231,0.011793854,0.741143258,0.481697631,0.955663833
0.077963743,0.908436139,0.84132645,0.164449546,0.899039716,0.308967487,0.669891742,0.855225505,0.547731665,0.089653637,0.940644457,0.053211587,0.615306789,0.474674752,0.449328164,0.810361406,0.067527097,0.609602207
0.110687717,0.084193741,0.555314167,0.389003202,0.550546485,0.395720681,0.607746623,0.52098527,0.48933426,0.851174019,0.344967732,0.611726739,0.185970426,0.296280392,0.315093657,0.729020645,0.922691008,0.053929936
0.313695045,0.48974344,0.700207815,0.775360747,0.126291767,0.543141025,0.282596831,0.091488977,0.922839437,0.194876406,0.685402938,0.654777535,0.611549409,0.116985123,0.020690531,0.044508419,0.522451847,0.756204551
0.806801598,0.370729378,0.692690133,0.447529559,0.109861033,0.224777684,0.494948564,0.599965234,0.377191424,0.007109405,0.153429112,0.791142603,0.653607146,0.390098357,0.013918677,0.820024625,0.998782223,0.516825481
0.533561901,0.107864556,0.798857462,0.208584503,0.282676383,0.589225071,0.323793146,0.264258001,0.662251642,0.418941775,0.378737776,0.627907073,0.360477774,0.707093366,0.237991566,0.301328696,0.099981031,0.051449923
0.525185423,0.694944974,0.216315792,0.040277548,0.18158312,0.602025104,0.461012193,0.15810766,0.138380399,0.814908446,0.556668173,0.25882776,0.896496846,0.811309147,0.445915191,0.901603815,0.988616543,0.7343081
0.330064494,0.340111317,0.055049982,0.075610353,0.467194586,0.394997092,0.384076787,0.497482924,0.758470111,0.264021949,0.880873171,0.115773742,0.509406337,0.650782275,0.219077611,0.766463156,0.206829194,0.448628772
0.11743061,0.517304296,0.762424222,0.725665027,0.688191352,0.962565546,0.800874779,0.802311181,0.952248153,0.269431938,0.532493569,0.253217299,0.644669747,0.037757586,0.432606823,0.627717661,0.451025473,0.835459491
